"businessentityid","firstname","middlename","lastname","telephonenumber","telephonespecialinstructions","street","city","stateprovince","postalcode","countryregion","homeaddressspecialinstructions","emailaddress","emailspecialinstructions","emailtelephonenumber","rowguid","modifieddate"
17720,Jonathan,C,Lewis,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],bd0cf9d0-2df4-46ec-9ea5-74d87418480c,2014-01-29 00:00:00.000
17721,Margaret,L,Sun,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"3c5d151a-85ab-4c1d-b943-abfafdea61c4",2014-04-06 00:00:00.000
17722,Margaret,M,Zhu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"219d97de-dac0-4eff-8c35-11a13722cfd7",2013-08-12 00:00:00.000
17723,Jonathan,,Lee,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ffefdc98-d939-4697-b387-76989cd0b541,2014-04-21 00:00:00.000
17724,Clarence,M,Li,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"72c421b0-9698-4a16-bab4-4e89baa6c9c0",2013-10-16 00:00:00.000
17725,Margaret,,Gao,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"267bd035-da14-486c-ac16-cc71dc44cf6d",2014-03-26 00:00:00.000
17726,Margaret,G,Ma,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],e917f37b-e6a3-4a8f-8531-9c7a7b043599,2012-11-21 00:00:00.000
17727,Margaret,,Liang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f0a17bd9-5030-4475-a71d-623526e22a52,2013-07-23 00:00:00.000
17728,Samuel,J,Martinez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"12f33b46-f1e9-41ef-963f-90f6d346cca0",2013-10-02 00:00:00.000
17729,Margaret,,Guo,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"435b3f73-3885-4e1e-9c32-495a5adbafc4",2012-12-31 00:00:00.000
17730,Jonathan,,Walker,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],dfce0ef2-78cb-4259-94e9-46f2fe43d830,2013-09-07 00:00:00.000
17731,Margaret,,He,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"884e6eb3-7866-42fc-ba4e-69b53e223296",2011-11-03 00:00:00.000
17732,Margaret,D,Zheng,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f557fc24-badf-4e30-9392-fe2a3751f6e0,2012-07-18 00:00:00.000
17733,Nathan,,Williams,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f20f0f36-2e54-40f6-8163-5712b9df1516,2014-05-27 00:00:00.000
17734,Samuel,D,Smith,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b8ad87b6-6cee-41e7-af04-5106522d2b28,2014-01-04 00:00:00.000
17735,Zachary,L,Lewis,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c079282c-b15e-4071-8719-bed6f5631009,2013-11-05 00:00:00.000
17736,Logan,H,Miller,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"222da0f8-c1af-4f37-b9e4-e7c70e287600",2013-09-01 00:00:00.000
17737,Margaret,M,Zeng,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"5e67abd7-6429-45d4-af99-82886cb9178c",2014-03-23 00:00:00.000
17738,Margaret,K,She,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"8cddb62d-d7cc-4c65-a6af-d470ac4a5ec4",2014-03-07 00:00:00.000
17739,Logan,H,Wilson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c1562959-5588-4aa5-be22-c3852dd33f32,2012-04-22 00:00:00.000
17740,Clarence,,Liu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"2ef09283-8645-4a78-a52b-57988a9203ee",2012-02-10 00:00:00.000
17741,Susan,S,Zhang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"234621ae-c65a-4ff6-9ec5-3180bf45d407",2013-07-26 00:00:00.000
17742,Susan,D,Wang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],ce47faa5-1e50-44e3-9429-1b4aab94023c,2014-04-13 00:00:00.000
17743,Susan,,Li,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"49c8af7c-1c4c-4222-afc9-7d04ebcb9b0a",2013-08-13 00:00:00.000
17744,Logan,,Moore,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],aeec845f-87eb-4062-b1bb-2a05ab402bb5,2013-07-11 00:00:00.000
17745,Susan,,Liu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"7ac5c6ad-5731-4615-928b-27bf9922a939",2011-12-30 00:00:00.000
17746,Susan,E,Yang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"9fdfb18f-e129-4781-8255-ac711d2fc980",2014-03-17 00:00:00.000
17747,Samuel,L,Robinson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"23b6e1e3-b92e-4cf8-b25c-98d5988723f3",2013-09-08 00:00:00.000
17748,Susan,L,Huang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f5d6f23f-abc1-40ed-906e-4c5f4690ed66,2014-05-24 00:00:00.000
17749,Susan,L,Wu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"0fcf6df4-d182-4bf5-b41a-8c43ad9541be",2013-10-21 00:00:00.000
17750,Samuel,B,Johnston,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"55bef9c4-0c1c-4618-aa32-01dd593ef19a",2013-10-31 00:00:00.000
17751,Samuel,,Williams,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],e42119d8-f742-4b83-b944-857d05195f17,2013-08-08 00:00:00.000
17752,Susan,L,Lin,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"83ea5c12-f613-48e3-ad5b-b99e249ae5ff",2013-12-30 00:00:00.000
17753,Logan,,Taylor,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"77d33653-13f0-4484-a295-97120a2dc1d6",2013-09-24 00:00:00.000
17754,Susan,,Zhou,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b6b9a96a-0d1e-4d8d-9432-464ef3caa2a5,2013-02-08 00:00:00.000
17755,Logan,C,Anderson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"1ceea6dd-c509-45e6-b71d-a7e4389d171e",2013-07-06 00:00:00.000
17756,Clarence,D,Yang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"7e3d7025-675f-4085-924e-daf81ed879e4",2013-03-28 00:00:00.000
17757,Susan,C,Ye,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c53b0bff-4bd0-4286-8d76-5d252694290a,2013-07-02 00:00:00.000
17758,Logan,A,Thomas,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],d5800e85-d01e-4127-9168-508c2b10f31a,2013-07-03 00:00:00.000
17759,Samuel,P,Jones,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"5e926874-574a-42bc-9e93-fb975edd6757",2014-02-04 00:00:00.000
17760,Susan,L,Zhao,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"22fd8fd1-09a3-498c-99e5-ef54e69162b2",2014-04-29 00:00:00.000
17761,Susan,C,Lu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f5750f45-3f37-4d4f-82d2-5a95200b088a,2014-03-31 00:00:00.000
17762,Logan,D,Jackson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"843dddce-53c1-4156-a951-4f143f940b06",2014-01-23 00:00:00.000
17763,Samuel,M,Brown,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"7032591e-388c-4b13-bd29-72962b38a9e2",2014-04-15 00:00:00.000
17764,Susan,,Xu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],e68dd41e-6618-4fb6-b86d-67e496d97569,2014-02-04 00:00:00.000
17765,Logan,H,White,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b6f97754-463c-4b0c-ab73-8e5b29acf680,2013-11-11 00:00:00.000
17766,Logan,C,Harris,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"2857982c-b484-4d54-a820-cacc45ad39af",2013-10-12 00:00:00.000
17767,Susan,,Sun,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"71f70562-d9d5-49d5-ac29-7895621ebad9",2014-05-11 00:00:00.000
17768,Logan,,Martin,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"9d6e586e-eecf-4914-b018-a6be2572c5b1",2013-08-29 00:00:00.000
17769,Susan,P,Zhu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],e4522190-22ae-48b8-adfa-789e9315d19d,2013-11-03 00:00:00.000
17770,Logan,T,Thompson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],e1c3f856-316b-4c0f-8f1a-0454e0695b7d,2014-01-06 00:00:00.000
17771,Susan,,Gao,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"75d925d4-5a59-45c3-9e21-dad92bc1a9f1",2013-05-20 00:00:00.000
17772,Susan,A,Ma,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f3815cde-4203-4def-9a42-ab732d27f3b5,2013-05-12 00:00:00.000
17773,Samuel,K,Davis,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],a9e74b28-7af0-4b7c-8366-21d049a80b1d,2013-10-18 00:00:00.000
17774,Susan,,Liang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f7983081-17b5-436d-a345-814af562b1f3,2012-07-30 00:00:00.000
17775,Zachary,C,Lee,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],f2f2d550-9ac9-4d39-a70e-63fe11ec4c1f,2014-04-30 00:00:00.000
17776,Susan,A,Guo,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"5c861196-4395-4485-9c28-940fb46ecc73",2013-07-18 00:00:00.000
17777,Abby,K,Kovár,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"14dba205-b7eb-457d-9845-4534496d9ee6",2013-06-15 00:00:00.000
17778,Susan,A,He,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"6d64c8e0-1685-4b90-a08a-d6918bbca3b5",2013-05-10 00:00:00.000
17779,Susan,K,Zheng,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"650661a0-a739-46a5-ad1c-d22e52223dde",2014-03-22 00:00:00.000
17780,Susan,,Hu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"12762704-0795-4e0f-b14d-b822e385fa88",2013-05-14 00:00:00.000
17781,Nathan,,Jones,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"9221c4d6-54a0-4c91-bc61-8d4161638f5d",2013-09-09 00:00:00.000
17782,Susan,,Cai,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],e50038cc-82e4-412f-8cac-43cb83eea13a,2013-12-18 00:00:00.000
17783,Susan,,Zeng,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"82b8e3e1-4e51-4159-a4df-5720421f76b5",2014-04-19 00:00:00.000
17784,Logan,D,Garcia,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],af96cf1d-8679-4d83-be22-a3062523c4b5,2012-06-04 00:00:00.000
17785,Zachary,A,Walker,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b557f33a-56f3-42e1-aa8b-28dc78474a9b,2014-02-20 00:00:00.000
17786,Susan,,She,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"763d38a1-c6d0-4b96-9ed6-88374d735627",2012-02-26 00:00:00.000
17787,Ethan,,Smith,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"55123672-ad4b-4529-a1e0-f124c54ab732",2013-08-20 00:00:00.000
17788,Candice,J,Zhang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],be99b658-39e5-4f6e-af01-2b18583d61a2,2013-10-01 00:00:00.000
17789,Candice,,Wang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b5130c59-14bf-4d90-9f64-c130d360ba85,2013-04-29 00:00:00.000
17790,Sam,,Wilson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],cbddc464-d810-4a7c-9898-99f3f910046c,2012-05-09 00:00:00.000
17791,Candice,,Chow,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"4f36abc2-c700-4bde-9184-0752e90be035",2013-10-28 00:00:00.000
17792,Nathan,D,Brown,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"3b25fa22-638c-440f-8201-8581e4ceb432",2012-07-18 00:00:00.000
17793,Logan,A,Martinez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],fb9e22d2-c154-493d-8d7f-9d65c0ac62e0,2014-05-13 00:00:00.000
17794,Candice,,Liu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c3eaaaaa-1c9f-4fe4-91a7-982df7949803,2013-07-05 00:00:00.000
17795,Nathan,D,Davis,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"4ea19104-7055-4707-be46-19ea99a14ba0",2014-05-22 00:00:00.000
17796,Ethan,L,Johnson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"57315207-4168-4418-9ec8-8d46e73e98da",2014-05-26 00:00:00.000
17797,Logan,,Robinson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"7a92af88-0d70-4803-95da-40618fe01c4b",2014-06-02 00:00:00.000
17798,Candice,J,Huang,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"54d0f9bc-46e6-4db5-b669-3a30dbc42956",2014-03-11 00:00:00.000
17799,Logan,,Clark,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"35c1fb20-8e27-45d3-860d-a7e34c08bb98",2012-02-04 00:00:00.000
17800,Candice,K,Lin,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"84f5dbf4-8f22-42be-ab34-04a3b8c7a961",2013-04-20 00:00:00.000
17801,Candice,L,Zhou,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"10105e0d-1d74-4b70-ae22-7b0e9d1ba8c6",2013-09-27 00:00:00.000
17802,Candice,L,Ye,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"0dcc04a1-9bd0-4292-ac9b-824c7e58e460",2013-09-29 00:00:00.000
17803,Logan,N,Rodriguez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"89e4c7fb-b5fc-4b16-891c-121369710391",2013-05-29 00:00:00.000
17804,Candice,,Zhao,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"3e82e2df-d4ef-46cf-9125-2599355dc345",2013-07-20 00:00:00.000
17805,Candice,I,Lu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"3cd04293-9a7b-44a1-9a40-3ae8600204a5",2014-02-22 00:00:00.000
17806,Candice,W,Xu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],bb791025-c28c-48bf-9905-1c311d7c7b54,2014-05-11 00:00:00.000
17807,Samuel,P,Rodriguez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"47a65c48-43bb-4ca4-9f8e-c9dd0dfe3b3b",2013-11-13 00:00:00.000
17808,Ethan,C,Martinez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"4f613033-7f73-44ad-84fb-3edfbebc810b",2012-04-11 00:00:00.000
17809,Nathan,l,Miller,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],a16d036c-9de4-4db3-9ec1-2218724434fa,2012-12-12 00:00:00.000
17810,Abby,L,Sai,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b0562050-3ad6-4e1d-b690-3a187e6008ff,2011-09-29 00:00:00.000
17811,Candice,A,Sun,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"6dd442a7-459c-422c-a70e-44761d0e2dac",2012-01-01 00:00:00.000
17812,Nathan,L,Wilson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],d45f5b41-0a9e-449a-96a5-0f7f6b7bee59,2013-10-23 00:00:00.000
17813,Candice,S,Zhu,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],a4067ae9-da37-4084-9c51-9a542e1424c7,2012-07-23 00:00:00.000
17814,Nathan,N,Moore,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"61656083-065e-461d-af8d-b0958c2bd7c6",2013-07-17 00:00:00.000
17815,Nathan,L,Taylor,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"2d82b2ae-335f-4555-9e35-514d548f7789",2012-10-07 00:00:00.000
17816,Candice,M,Gao,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"77b3b2ab-fadb-4eca-9eba-02f481c4a381",2014-02-13 00:00:00.000
17817,Samuel,A,Taylor,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"8567ae36-fbf5-480a-876c-327704a74f32",2014-03-18 00:00:00.000
17818,Candice,,Ma,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"427b3e1e-3f45-4c9f-833c-7e3d9b223a11",2013-04-03 00:00:00.000
17819,Dana,,Romero,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"4cb30aaa-331e-4ca6-9d62-84f1856ef81d",2014-03-21 00:00:00.000
17820,Dana,J,Navarro,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],def37c7d-350b-4878-95b1-e06fd10fe75f,2013-07-03 00:00:00.000
17821,Dana,,Gutierrez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"8778e563-9990-4099-af8b-c071f10b3d6f",2014-02-16 00:00:00.000
17822,Nathan,,Anderson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b18598b0-c628-4adc-a044-8941ef70a4ad,2013-10-12 00:00:00.000
17823,Ethan,,Williams,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"29e02e1e-ab0e-4dd0-9b62-e88abeaf99b5",2012-04-21 00:00:00.000
17824,Dana,A,Torres,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"5c0fc204-0448-4396-b389-c5cff352a32f",2014-04-25 00:00:00.000
17825,Dana,B,Dominguez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],dc3d18c6-60a0-4c78-964f-01d38ad33ec1,2012-06-20 00:00:00.000
17826,Nathan,A,Thomas,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"22deb07d-fff5-45a6-a220-673a6a57cf19",2014-06-02 00:00:00.000
17827,Dana,M,Gill,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"595eaaa4-ff59-48cb-aa57-3f8189c9ef25",2013-06-24 00:00:00.000
17828,Dana,M,Vazquez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"44ae5c55-cb2c-40df-afd1-94c946ba4333",2013-09-30 00:00:00.000
17829,Dana,L,Blanco,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"5858cf33-34ef-46b8-b82d-ccee9ec532dd",2013-12-10 00:00:00.000
17830,Dana,S,Serrano,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"6f8fa5fa-ac77-4f01-94be-1f4022e31f74",2013-08-25 00:00:00.000
17831,Dana,D,Ramos,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"6a34b7d6-a74d-4136-aafd-921344a4ba35",2012-03-09 00:00:00.000
17832,Dana,H,Carlson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"559cd949-6429-479d-ac9d-d5551adc6810",2013-08-15 00:00:00.000
17833,Samuel,D,Anderson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"63e84482-2cb8-4c9e-8174-d0c07932ed57",2013-11-03 00:00:00.000
17834,Ethan,,Jones,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"119d8b39-4d91-4f59-8a30-b7c46927e5ef",2012-09-11 00:00:00.000
17835,Dana,M,Suarez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],c6c44fc5-1b4d-49ac-819a-cf99172cd816,2013-01-03 00:00:00.000
17836,Dana,S,Schmidt,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],dcc6be46-dea3-4358-8850-5a336202cc6c,2013-06-01 00:00:00.000
17837,Nathan,G,White,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"5cec10a0-cf00-4e55-9b6b-2d834f8a9dbd",2013-11-23 00:00:00.000
17838,Nathan,L,Harris,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"02e83284-b9ef-4764-ba98-2757f6e891d1",2013-12-17 00:00:00.000
17839,Dana,,Rubio,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],cdcdab93-e3eb-45b9-adc9-f3a4f659dba5,2013-04-01 00:00:00.000
17840,Nathan,S,Martin,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],fefb973d-81bc-4ffe-85d4-398f87e67bdb,2013-03-29 00:00:00.000
17841,Nathan,T,Thompson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b1c71e53-0851-448d-91d4-979e70ceb0b1,2014-01-17 00:00:00.000
17842,Dana,,Ortega,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],bbef76e6-dc23-4926-8234-3eb247b88887,2014-06-23 00:00:00.000
17843,Nathan,W,Garcia,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],a9d4f432-6be6-4b60-8d5f-e75da5614279,2013-09-24 00:00:00.000
17844,Samuel,,Thomas,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b2620d73-c402-4f47-bfdd-2932ee0a1aca,2014-06-23 00:00:00.000
17845,Samuel,F,Jackson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"4ab22aa5-c070-4340-b82e-5932f1bfed8b",2014-05-26 00:00:00.000
17846,Kelvin,,Zhao,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"4da0c6ba-a85e-4e18-af71-b053f49c38a6",2014-05-04 00:00:00.000
17847,Abby,,Arthur,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"2d3dcf33-6d5b-4cde-85ef-40ead36163f1",2012-02-03 00:00:00.000
17848,Carrie,,Gomez,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"61c8217e-89aa-4146-a96f-b625229317fc",2014-02-21 00:00:00.000
17849,Carrie,D,Ruiz,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"3fab4103-de06-424c-86ea-3d481bba790e",2013-07-17 00:00:00.000
17850,Samuel,L,Winston,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"470b5628-0222-4ce6-8695-a81c0b2075a1",2013-05-28 00:00:00.000
17851,Ethan,J,Robinson,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],b2123db5-b9e1-400f-af35-cf4a9872e12b,2013-10-21 00:00:00.000
17852,Carrie,E,Diaz,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"306bf3c5-5dbf-41c2-b7f0-71a5f92e0fbc",2013-08-28 00:00:00.000
17853,Ryan,,Harris,[NULL],,[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],[NULL],,[NULL],"0e471235-5e08-46c2-b997-1d9813db4e3b",2014-04-01 00:00:00.000
